Eisuke Sakakibara,1270testb_Japan.naf
Eitel,1046testa_U.N..naf
Ejup Bajgora,844_Serbian.naf
Ek Chor China Motorcycle,780_Shanghai.naf
Ekeren,165_SOCCER.naf
Ekeren,267_SOCCER.naf
Ekeren,366_SOCCER.naf
Ekeus,508_U.N..naf
Eksportfinans,744_Swiss.naf
Elbrewery Company Ltd.,1217testb_INTERVIEW-ZYWIEC.naf
Electoral Research Group,618_Latest.naf
Elect Res,618_Latest.naf
Electronic Data,1227testb_Electronic.naf
Elena Koroleva,1166testb_FREESTYLE.naf
Eleonora Berlanda,161_ATHLETICS.naf
Eleuterio Anguita,1055testa_CYCLING.naf
El Hassane Lahssini,161_ATHLETICS.naf
El Hassane Lahssini,967testa_ATHLETICS.naf
Elia Kazanjoglus,1117testa_Reuters.naf
Elias Moosa,884_Sierra.naf
Elif Kaban,1312testb_Cyberspace.naf
Elijah Maru,161_ATHLETICS.naf
Eli Lilly,400_Advanced.naf
Eli Lilly & Co,400_Advanced.naf
Elisha Shamay,713_Nigeria.naf
Eliud Barngetuny,161_ATHLETICS.naf
El Jadida,433_SOCCER.naf
El Pueblo de Nuestra Senora La Reina de Los Angeles,699_Reuters.naf
Emajuddin Ahmed,396_Students.naf
Emanuil Ceausu,845_Viral.naf
EMBASSY,830_U.S..naf
Emelia Sithole,284_Zimbabwe.naf
Emeraud,450_Passengers.naf
Emese Bartha,1001testa_Cofinec.naf
Emese Bartha,547_COFINEC.naf
Emiliano Bigica,1208testb_SOCCER.naf
EMKAM,548_DIRECT.naf
Emmanuel Sobral,568_Brazil.naf
Emnid,618_Latest.naf
Empresa Nacional del Petroleo,698_Chile.naf
EMU,512_FOCUS.naf
ENAP,698_Chile.naf
Endt,369_DUTCH.naf
England-based,812_SOCCER.naf
English F.A. Challenge Cup,1169testb_SOCCER.naf
ENGLISH F.A. CUP,1169testb_SOCCER.naf
English National League,1062testa_RUGBY.naf
Engllsh,1170testb_SOCCER.naf
Ennea Ferrari F40,316_MOTOR.naf
Enn Markvart,560_Estonia.naf
Enn Markvart,562_Estonia.naf
Enrique Centeno,428_SOCCER.naf
EOE,1033testa_Dutch.naf
EOE,742_OPTIONS.naf
EPA,1337testb_EPA.naf
EPA,933_INDICATORS.naf
EPR,1133testa_Mexican.naf
EPR,379_Leftist.naf
ERA,1059testa_BASEBALL.naf
ERA,1097testa_BASEBALL.naf
ERA,53_BASEBALL.naf
Erdei,547_COFINEC.naf
Erdmann,1017testa_Bonn.naf
Erdmann,108_Bonn.naf
Eric Cleymans,1209testb_BASKETBALL.naf
Eric Wymeersch,161_ATHLETICS.naf
Erik Camerlengo,315_MOTOCROSS.naf
Erin Purcell,1016testa_Titanic.naf
ERP,379_Leftist.naf
Erwin Arnold,1355testb_BOBSLEIGH-WORLD.naf
Erwin van der Looi,365_SOCCER.naf
Escravos,698_Chile.naf
Esnaider,442_SOCCER.naf
Etian Saqr,1271testb_Lebanon.naf
Etienne Mendy,681_SOCCER.naf
EU,1293testb_EU.naf
EU,1320testb_German.naf
EU,1322testb_EU.naf
EU,1_EU.naf
EU,29_German.naf
EU,557_Slovenia.naf
EU,751_MILTIADIS.naf
EU,771_Highlights.naf
EU,773_PRESS.naf
EU,799_EU.naf
EU,863_Export.naf
EU,874_EU.naf
Eugene Morris,1275testb_14.naf
Eugen Voica,31_SOCCER.naf
Eugen Voica,44_SOCCER.naf
Euro,1236testb_NYC.naf
Euro,203_OPTIONS.naf
Euro ' 96,163_SOCCER.naf
EURO ' 96,163_SOCCER.naf
Euro ' 96,673_SOCCER.naf
Euro,968testa_SOCCER.naf
EUROBONDS,985testa_Late.naf
Eurobourses,512_FOCUS.naf
EUROLIRA,833_London.naf
Euromark,203_OPTIONS.naf
EUROMARK,833_London.naf
Euronotes,1236testb_NYC.naf
Europa Cup,1348testb_ALPINE.naf
European,1049testa_SOCCER.naf
European,1050testa_SOCCER.naf
European,1053testa_SOCCER.naf
European,1115testa_SOCCER.naf
European,180_Soccer.naf
European Champions ' League,1201testb_SOCCER.naf
European Champions ' League,1206testb_SOCCER.naf
European Champions ' League,180_Soccer.naf
European Coal and Steel Community,699_Reuters.naf
EUROPEAN CUP,164_SOCCER.naf
European Cup Winners ' Cup,44_SOCCER.naf
EUROPEAN CUP WINNERS ' CUP,44_SOCCER.naf
European Options Exchange,1033testa_Dutch.naf
EUROPEAN SUPER LEAGUE,248_RUGBY.naf
EUROPEAN SUPER LEAGUE,323_RUGBY.naf
EUROPEAN SUPER LEAGUE,415_RUGBY.naf
European Third Countries,798_OFFICIAL.naf
European Trophy,180_Soccer.naf
Europoean Cup,1206testb_SOCCER.naf
Euro Swiss,744_Swiss.naf
EUROSWISS,833_London.naf
EU-wide,1_EU.naf
Eva Boudova,563_Slovak.naf
Eva Tremila,770_Stephanie.naf
Evelyn Leopold,1288testb_Four.naf
Evelyn Leopold,740_Burundi.naf
Evelyn Leopold,797_Iraq.naf
Eveningperformance,32_HORSE.naf
Eveningperformance,33_HORSE.naf
EVEREN,216_RESEARCH.naf
EVEREN Securities Inc,216_RESEARCH.naf
Evert,751_MILTIADIS.naf
ex-England,947testa_CRICKET.naf
ex-Milan,971testa_SOCCER.naf
EXPRESS,773_PRESS.naf
F-14,1153testa_U.S..naf
F-14,383_U.S..naf
F-15,1153testa_U.S..naf
F-16,1153testa_U.S..naf
F,489_Prairies.naf
F / A-18,1153testa_U.S..naf
Fabien Giroix,316_MOTOR.naf
Fabien Lefevre,678_SOCCER.naf
Fagan,469_Police.naf
Faheem Khan,658_SQUASH.naf
Fahnestock & Co,512_FOCUS.naf
F.A.I.,179_Soccer.naf
Faik Nerweyi,1143testa_Iraqi.naf
Fairview Town,101_Fairview.naf
Fal,1159testa_More.naf
Falkir,416_SOCCER.naf
Fallah Sewa,708_Village.naf
Fannie Johnson,215_State.naf
Far East,1006testa_Far.naf
Far East,1032testa_Pirelli.naf
Far East,456_SVCD.naf
Far Eastern,1032testa_Pirelli.naf
Farewell My lovely,699_Reuters.naf
Farid Hakme,1259testb_Plastic.naf
Fatima Cristina,572_Brazil.naf
Fatima Yussuf,161_ATHLETICS.naf
Faulding,551_Faulding.naf
Faulding Inc,551_Faulding.naf
Faure,942_CYCLING.naf
F.C. Arges Dacia Pitesti,341_SOCCER.naf
F.C. Brasov,341_SOCCER.naf
F.C. Chindia Tirgoviste,341_SOCCER.naf
F.C. Farul Constanta,341_SOCCER.naf
FC Karvina,424_SOCCER.naf
F.C. La Valletta,31_SOCCER.naf
F.C. National Bucharest,341_SOCCER.naf
F.C. Petrolul Ploiesti,341_SOCCER.naf
F.C. Valletta,31_SOCCER.naf
F.C. VALLETTA,31_SOCCER.naf
Featherstone,654_HOCKEY.naf
Federal Air Traffic Control Administration,994testa_Belgrade.naf
Federal office for motor vehicles,5_German.naf
Federal Securities Corporation,843_Gazprom.naf
Federal Trade Commission and Justice Department,899_PRESS.naf
Federico Colonna,546_CYCLING.naf
Federico Colonna,640_CYCLING.naf
Federico Colonna,641_CYCLING.naf
Federico Colonna,807_LOMBARDI.naf
Ferdy Vierklau,828_SOCCER.naf
Fernandez,147_BASEBALL.naf
Fernandez,438_BASEBALL.naf
Fernando Roca,159_GOLF.naf
Fernando Roca,364_GOLF.naf
Fernando Roca,59_GOLF.naf
"Ferris , Baker Watts , Inc.",492_PRESALE.naf
Feugill,870_Florida.naf
FFK,843_Gazprom.naf
Ffr,498_Bank.naf
F.H. Faulding & Co,551_Faulding.naf
Fili Houteman,770_Stephanie.naf
Filipovic,846_Serbia.naf
Filippo Veglio,530_TENNIS.naf
Filippo Veglio,958testa_TENNIS.naf
Finance Ministry,28_Dutch.naf
Finance Ministry,743_French.naf
Finance Ministry,847_Venezuela.naf
FINANCIAL KATHIMERINI,773_PRESS.naf
Financial Security Assurance,759_FSA.naf
Financial Times-Stock Exchange,512_FOCUS.naf
Financial Times-Stock Exchange,752_Dow.naf
Firestone C.C,247_GOLF.naf
Firestone C.C,30_GOLF.naf
Firestone C.C,310_GOLF.naf
Firmin Gatera,285_Rwanda.naf
First Albany Corp.,1008testa_Twilight.naf
First Alliance,886_First.naf
First Alliance Corporation and Subsidiaries,886_First.naf
First Bank,1012testa_Boatmen.naf
First Bank System Inc.,1012testa_Boatmen.naf
First Battle of the Newbury bypass,514_FEATURE.naf
First Capital Corp,472_Metro.naf
First Chicago NBD Corp.,1012testa_Boatmen.naf
First of Michigan Corp.,1029testa_PRESALE.naf
First Union,1009testa_Brisk.naf
First Union,738_First.naf
First Union Corp,738_First.naf
First Union National Bank of Fla.,738_First.naf
First Union National Bank of Florida,738_First.naf
Fischler,1_EU.naf
Fita Bayesa,161_ATHLETICS.naf
Fla,1009testa_Brisk.naf
Fla.,1275testb_14.naf
Fla.,480_Florida.naf
Fla.,738_First.naf
Fla.,979testa_Jones.naf
Fleming,973testa_CRICKET.naf
Flemming,445_CRICKET.naf
Fleuchaus,459_Unknown.naf
Flight 150,1121testa_Seven.naf
Flight 150,621_Hijacked.naf
Flight 150,622_Hijacked.naf
Flora,437_TENNIS.naf
Florence,284_Zimbabwe.naf
Florentine Guelfs,699_Reuters.naf
Florida,1275testb_14.naf
Florida,1347testb_GOLF.naf
Florida,212_U.S..naf
Florida,2_Rare.naf
Florida,480_Florida.naf
Florida,870_Florida.naf
Foe,678_SOCCER.naf
Foe,681_SOCCER.naf
Fokker Aviation,496_Dutch.naf
Fontaine,504_Fontaine.naf
Fontaine Co Ltd,504_Fontaine.naf
Football League,1191testb_NFL.naf
FOOTBALL-OHIO STATE,1192testb_NCAA.naf
Ford China,238_Ford.naf
Foreign Affairs,191_HK.naf
Foreign Affairs Department,1327testb_Court.naf
Foreign Ministry,1017testa_Bonn.naf
Foreign Ministry,1313testb_Italy.naf
Foreign Ministry,463_Japan.naf
Foreign Office,1120testa_Britain.naf
Foreign Office,936_Algeria.naf
Foreldorado,546_CYCLING.naf
Former Yugoslavia,451_OSCE.naf
Forschungsgruppe Wahlen,618_Latest.naf
Foster,1097testa_BASEBALL.naf
Foster,438_BASEBALL.naf
Foucras,1354testb_SKIING-CHINESE.naf
Four Nations TV Committee,702_Rugby.naf
Fox,779_RTRS.naf
FR,8_Venantius.naf
France-Juppe,594_Paralympics.naf
France-registered,1001testa_Cofinec.naf
Francisco Cea,159_GOLF.naf
Francisco Cea,364_GOLF.naf
Francisco Cea,638_GOLF.naf
Francisco Cea,801_GOLF.naf
Francisco Cea,945_GOLF.naf
Francis Wewengken,1380testb_SOCCER.naf
Franco-African,1244testb_Senegal.naf
Franco-African,1245testb_Ex-minister.naf
Francois Cabrera,1018testa_France.naf
Francois-Rene ( Vicomte de ) Chateaubriand,699_Reuters.naf
Franco Properzi Curti,1164testb_RUGBY.naf
Franco-Prussian,699_Reuters.naf
Frank Asselman,161_ATHLETICS.naf
Frankfurt Newsroom,1321testb_Munich.naf
Frankfurt Newsroom,223_Deutsche.naf
Frankfurt Newsroom,750_VW.naf
Frankfurt Newsroom,917_Audi.naf
Frank Quilter,107_Clinton.naf
Franny,197_Mass.naf
Franny Weld,197_Mass.naf
Frantisek Gaulieder,1255testb_Bomb.naf
Franz Stocher,642_CYCLING.naf
Frater,1001testa_Cofinec.naf
FRATERNITE MATIN,839_PRESS.naf
Freddy Pinas,1004testa_Assault.naf
Freddy Pinas,92_Former.naf
Frederick,1275testb_14.naf
Frederic Malardeau,277_British.naf
Frederic Vialle,315_MOTOCROSS.naf
Frederic Vitoux,437_TENNIS.naf
Frederic Vitoux,817_TENNIS.naf
French Archaeological Society,768_France.naf
French-educated,781_Khmer.naf
Frenchman,140_TENNIS.naf
French-owned,1245testb_Ex-minister.naf
French-registered,547_COFINEC.naf
Frontier,791_PRESS.naf
Frowick,451_OSCE.naf
Frowick,555_OSCE.naf
FSA,759_FSA.naf
FSU,595_French.naf
FTO,1033testa_Dutch.naf
Fujiwara,321_MOTORCYCLING.naf
Fulcheri,580_New.naf
Full Light,1217testb_INTERVIEW-ZYWIEC.naf
Fulmar,175_Clean.naf
F.W. De Klerk,690_S.AFRICAN.naf
Gabi Rokmeier,637_ATHLETICS.naf
Gabor Sitanyi,547_COFINEC.naf
Gabrich,672_SOCCER.naf
GABRICH,672_SOCCER.naf
GACETA DE LOS NEGOCIOS,793_PRESS.naf
GACETA DE LOS NEGOCIOS,934_PRESS.naf
Gadoon,876_PRESS.naf
Gaissmayer,273_SOCCER.naf
Gajdos,563_Slovak.naf
Gajdos,714_Dutroux.naf
Galina Enioukhina,804_CYCLING.naf
Gama'a,1027testa_Egypt.naf
Games,684_ATHLETICS.naf
GAN,595_French.naf
Garang,554_Sudanese.naf
G. Archer,135_CRICKET.naf
G. Archer,251_CRICKET.naf
G. Archer,37_CRICKET.naf
Garrett Lambert,706_Canada.naf
Garrington 4-8,692_Arch.naf
Garrity,593_Amtrak.naf
Garry Weiss,777_RTRS.naf
Garry West,499_RABOBANK.naf
Gary Lauck,102_Defiant.naf
Gatera,285_Rwanda.naf
Gateway Data Sciences,23_Gateway.naf
GATT,1341testb_FEATURE.naf
Gaulieder,1255testb_Bomb.naf
Gavin Featherstone,654_HOCKEY.naf
Gavin Levenson,638_GOLF.naf
Gavin Levenson,801_GOLF.naf
Gavin Levenson,945_GOLF.naf
Gaza-based,792_Palestinian.naf
Gazeta Shqiptare,127_Oldest.naf
G. Blewett,1178testb_CRICKET.naf
Gcaleka,286_Revered.naf
Geert de Clercq,392_Belgian.naf
Gencor,168_FORECAST.naf
Gencor,399_Gencor.naf
Gencor Ltd,399_Gencor.naf
General Agreement on Tariffs and Trade,1341testb_FEATURE.naf
General Assembly,1288testb_Four.naf
**General Consumer Price Index,933_INDICATORS.naf
Gennadi Markov,161_ATHLETICS.naf
Gennadi Skidan,44_SOCCER.naf
Gentext Optics Inc,595_French.naf
George Coste,1164testb_RUGBY.naf
George Garang,554_Sudanese.naf
George Georgiopoulos,773_PRESS.naf
George Georgiopoulos,830_U.S..naf
George Grech,222_Libyan.naf
George Grech,304_Malta.naf
George Nishiyama,1270testb_Japan.naf
Georges Zicot,392_Belgian.naf
Georgios Chimonetos,804_CYCLING.naf
Georg Kuttner,1355testb_BOBSLEIGH-WORLD.naf
Georg Weah,1201testb_SOCCER.naf
Geraghty,1008testa_Twilight.naf
Gerald Machnee,489_Prairies.naf
Gerard Kiely,799_EU.naf
Gerard Pignon,392_Belgian.naf
Gerd Ruch,316_MOTOR.naf
German I,1355testb_BOBSLEIGH-WORLD.naf
German-Israeli,1017testa_Bonn.naf
German-led,203_OPTIONS.naf
Germany France,1093testa_TENNIS.naf
Germany III,1355testb_BOBSLEIGH-WORLD.naf
Gert Jan Van Doorn,314_MOTOCROSS.naf
G. Flower,445_CRICKET.naf
G. Gooch,135_CRICKET.naf
G. Gooch,251_CRICKET.naf
G. Gooch,411_CRICKET.naf
G. Hamilton,1070testa_CRICKET.naf
Ghibellines,699_Reuters.naf
Giambatista Croci,1164testb_RUGBY.naf
Gianfranco Stevanin,301_Italian.naf
Gianluca Corini,546_CYCLING.naf
Gianluca Corini,640_CYCLING.naf
Gianluca Corini,641_CYCLING.naf
Gianluca Guidi,1164testb_RUGBY.naf
Gideon Chirchir,161_ATHLETICS.naf
Gift of Love,597_Mother.naf
Giga Information Group,211_Huge.naf
Gilbert Facchinetti,544_SOCCER.naf
Gilbert Le Gras,1231testb_Canadian.naf
Gilbert Le Gras,489_Prairies.naf
Gilbert Le Gras,636_Saskatchewan.naf
Gilbertson,399_Gencor.naf
Gildea,64_In.naf
Giles Bonnet,654_HOCKEY.naf
Gimnasia-Jujuy,427_SOCCER.naf
Gimnasia-La Plata,427_SOCCER.naf
Gina Tillman,825_ATHLETICS.naf
Gingrich Congress,484_Gore.naf
Gingrich / Dole Congress,484_Gore.naf
Giovanna Troldi,1057testa_CYCLING.naf
Giovanni,1202testb_SOCCER.naf
Giro d'Italia,545_CYCLING.naf
Giunluca Gorini,802_CYCLING.naf
.Giuseppe Citterio,640_CYCLING.naf
Giuseppe Citterio,641_CYCLING.naf
Giuseppe Tatarella,1290testb_Mussolini.naf
Gjonaj,1249testb_Albanian.naf
G. Kersey,1070testa_CRICKET.naf
G. Kersey,948testa_CRICKET.naf
Gladishiva,1344testb_ALPINE.naf
Glafcos Xenos,621_Hijacked.naf
Glen Cayeux,1376testb_GOLF.naf
Glencoe Animal Hospital,1285testb_Half.naf
Glenn Lawhon,1275testb_14.naf
Glenn Somerville,1009testa_Brisk.naf
Glenn Somerville,1030testa_Consumer.naf
Glenn Taylor,1073testa_RUGBY.naf
Glenn Taylor,653_RUGBY.naf
Glenview,209_Zenith.naf
Glenwood,779_RTRS.naf
G. Lloyd,806_CRICKET.naf
Glyn Davies,1013testa_U.S..naf
Glyn Davies,194_U.S..naf
Glyn Davies,212_U.S..naf
Glyn Davies,482_Talbott.naf
Glyn Davies,585_U.S..naf
G. McGrath,445_CRICKET.naf
G. McGrath,973testa_CRICKET.naf
Goetschl,1348testb_ALPINE.naf
Golden Crescent,291_Iran.naf
Golden Four,160_ATHLETICS.naf
Golden Four,966testa_ATHLETICS.naf
Gold Fields of South Africa Ltd,989testa_East.naf
"Goldman , Sachs",1236testb_NYC.naf
"Goldman , Sachs and Co . Inc",938_Wall.naf
Goldman Sachs & Co Wertpapier GmbH,204_Goldman.naf
Goldstein,865_Help-wanted.naf
GOLF,246_GOLF.naf
GOLF,364_GOLF.naf
GOLF,638_GOLF.naf
GOLF,801_GOLF.naf
Goma-Bukavu,1241testb_Multinational.naf
Goncharova,186_Russians.naf
Gong Zichao,1184testb_BADMINTON.naf
Gonzalez,1059testa_BASEBALL.naf
GONZALEZ,1059testa_BASEBALL.naf
Gonzalo Montoya,1133testa_Mexican.naf
Gopal Sharma,601_Nepal.naf
Goran Koprinovic,44_SOCCER.naf
Gordana Kukic,454_Yugo.naf
Gordon Smith,482_Talbott.naf
Gorre,367_SOCCER.naf
Gorre,679_SOCCER.naf
Goschen,700_UK.naf
Goulnara Fatkoullina,941_CYCLING.naf
Goulnara Fatkoullina,942_CYCLING.naf
Government Housing Bank,924_Siam.naf
Government of National Unity and Reconciliation,167_PRESS.naf
G. Parsons,411_CRICKET.naf
GPG,777_RTRS.naf
GPTA,1038testa_Ericsson.naf
Graafschap Doetinchem,1193testb_SOCCER.naf
Graafschap Doetinchem,272_SOCCER.naf
Graafschap Doetinchem,367_SOCCER.naf
Graafschap Doetinchem,368_SOCCER.naf
Graafschap Doetinchem,668_SOCCER.naf
Graafschap Doetinchem,679_SOCCER.naf
Graafschap Doetinchem,824_SOCCER.naf
Grabowksi,458_Mostostal.naf
Grabowski,458_Mostostal.naf
Graf-like,666_TENNIS.naf
Graham Sharman,642_CYCLING.naf
Graham Watts,514_FEATURE.naf
Gramoz Ruci,288_Albanian.naf
Grand Prix,131_MOTOR.naf
Grand Prix,314_MOTOCROSS.naf
GRAND PRIX,314_MOTOCROSS.naf
Grand Prix,315_MOTOCROSS.naf
GRAND PRIX,315_MOTOCROSS.naf
Grand Prix,362_CYCLING.naf
GRAND PRIX,362_CYCLING.naf
Grand Prix,363_CYCLING.naf
Grand Prix,825_ATHLETICS.naf
Grand Prix,944_MOTORCYCLING.naf
GRAND PRIX,944_MOTORCYCLING.naf
Grandstand,436_TENNIS.naf
Granic,188_Granic.naf
GREATER MILWAUKEE OPEN,963testa_GOLF.naf
Green,870_Florida.naf
Green Square,1007testa_Tripoli.naf
Greg Frost,737_WHEAT--Rains.naf
Gregory Randolph,802_CYCLING.naf
Greg Reid,1174testb_GOLF.naf
Greg Reid,1376testb_GOLF.naf
Grelombe,1245testb_Ex-minister.naf
Grete Stroem,1350testb_ALPINE.naf
G. Rose,135_CRICKET.naf
G. Rose,251_CRICKET.naf
G. Rose,37_CRICKET.naf
Grove,1328testb_Australian.naf
Grunde Njos,1360testb_SPEED.naf
Grzegorz Krejner,642_CYCLING.naf
GT2 Konrad Porsche 911,316_MOTOR.naf
GT2 Marcos LM600 162,316_MOTOR.naf
GT2 Roock Porsche 911,316_MOTOR.naf
GTE Corp.,209_Zenith.naf
GTE Corp,899_PRESS.naf
G. Thorpe,1056testa_CRICKET.naf
G. Thorpe,137_CRICKET.naf
G. Thorpe,138_CRICKET.naf
G. Thorpe,250_CRICKET.naf
G. Thorpe,255_CRICKET.naf
G. Thorpe,329_CRICKET.naf
G. Thorpe,38_CRICKET.naf
G. Thorpe,413_CRICKET.naf
G. Thorpe,806_CRICKET.naf
Gualtiero Fulcheri,580_New.naf
Guangdong Post and Telecommunications Administration,1038testa_Ericsson.naf
Guantanamo Bay,212_U.S..naf
Guantanamo Naval Base,212_U.S..naf
Guenter Bertram,102_Defiant.naf
Guinea,1007testa_Tripoli.naf
Guinea,711_Guinea.naf
Guinea,77_Guinea.naf
Guinean,1018testa_France.naf
Guinean,711_Guinea.naf
Guinness Peat,777_RTRS.naf
Guinness Peat Group Plc,777_RTRS.naf
Guivarc'h,269_SOCCER.naf
Guivarch,681_SOCCER.naf
Guldimann,556_New.naf
Gulf,1014testa_U.S..naf
Gulf,892_Mideast.naf
Gulf Coast,1280testb_NYMEX.naf
Gulf McLaren F ! GTR,316_MOTOR.naf
Gulf McLaren FI GTR,316_MOTOR.naf
Gundegma Jargalshaihan,1312testb_Cyberspace.naf
Gust,1156testa_Iran.naf
Guzman,533_BASEBALL.naf
Guzman,53_BASEBALL.naf
G. Whittall,445_CRICKET.naf
Gyaicain,290_Nepal.naf
Gyaicain Norbu,290_Nepal.naf
Habsudova,132_TENNIS.naf
Habsudova,144_TENNIS.naf
Haessler,273_SOCCER.naf
Hafez al-,10_Israel.naf
Hafizi,1377testb_SOCCER.naf
Haim Hajaj,1049testa_SOCCER.naf
Haitai,1124testa_Baseball-Results.naf
Haitai,262_BASEBALL.naf
Haitai,347_BASEBALL.naf
Haitai,432_BASEBALL.naf
Haitai,816_BASEBALL.naf
Haitai,957testa_BASEBALL.naf
Haitham Haddadin,1271testb_Lebanon.naf
Hakme,1259testb_Plastic.naf
Haladas,423_SOCCER.naf
Halle,105_German.naf
Hamid Ibrahimi,599_Afghan.naf
HAMLET CUP,239_TENNIS.naf
HAMLET CUP,245_TENNIS.naf
HAMLET CUP,311_TENNIS.naf
HAMLET CUP,35_TENNIS.naf
Hana Benesova,161_ATHLETICS.naf
Handgun Control Inc.,485_Actor.naf
Handrik Dreekmann,311_TENNIS.naf
Hanifah Komala,576_Matahari.naf
Han Jingna,1184testb_BADMINTON.naf
Hank Note,1270testb_Japan.naf
Hanmer,920_Earthquake.naf
Hanna Haugland,161_ATHLETICS.naf
Hannes Conti,1355testb_BOBSLEIGH-WORLD.naf
Hannover,105_German.naf
Hans de Clerq,807_LOMBARDI.naf
Hansma,541_SOCCER.naf
Hansma,679_SOCCER.naf
Hans-Otto Sieg,102_Defiant.naf
Hapoel Beersheva,660_SOCCER.naf
Hapoel Beit She'an,1381testb_SOCCER.naf
Hapoel Beit She'an,660_SOCCER.naf
Hapoel Kfar Sava,1381testb_SOCCER.naf
Hapoel Kfar Sava,660_SOCCER.naf
Hapoel Taiba,1381testb_SOCCER.naf
Harding,514_FEATURE.naf
Hari Maya Poudels,879_Elephant.naf
Hariri,19_PRESS.naf
Harleysville Group,697_Harleysville.naf
Harper Williams,1209testb_BASKETBALL.naf
Harrods McLaren FI GTR,316_MOTOR.naf
Harry Milling,980testa_NYMEX.naf
Harvey,224_Sea.naf
Ha Seok Ju,1380testb_SOCCER.naf
Hashan Tillekeratne,687_CRICKET.naf
Hashan Tillekeratne,688_CRICKET.naf
Hashan Tillekeratne,975testa_CRICKET.naf
Hassan Ahmed,1382testb_SOCCER.naf
Hassan Hafidh,12_Two.naf
Hassan Rastegar,12_Two.naf
Havana,212_U.S..naf
Havelange,1206testb_SOCCER.naf
HAVELANGE,1206testb_SOCCER.naf
HCFA,64_In.naf
Head,764_US.naf
Health Care Financing Administration,64_In.naf
Health Insurance of Vermont,607_Penn.naf
Heath,1109testa_BOXING.naf
Hector Campora,574_Former.naf
"Hector "" Macho "" Camacho",954testa_BOXING.naf
Heidi Groenstein,1037testa_Sombre.naf
Heiki Kranich,559_Estonian.naf
Heiko Szonn,1057testa_CYCLING.naf
Heiko Szonn,642_CYCLING.naf
Heiko Szonn,643_CYCLING.naf
Heinz-Peter Thul,364_GOLF.naf
Helder,353_SOCCER.naf
Helsinki Newsroom,27_Finnish.naf
Helsinki Newsroom,918_KEKKILA.naf
Hemina,175_Clean.naf
Hendrik Dreekman,49_TENNIS.naf
Heng Suan Lim,812_SOCCER.naf
Hennady Udovenko,126_Ukraine.naf
Hennie Swart,1174testb_GOLF.naf
Hennie Swart,1376testb_GOLF.naf
Henrietta Nagyova,437_TENNIS.naf
Henrietta Nagyova,663_TENNIS.naf
Henry Candy,32_HORSE.naf
Henry Tricks,460_Interacciones.naf
Hen Vipheak,1005testa_Cambodian.naf
Herbert Demel,917_Audi.naf
Heriot 's F.P.,1062testa_RUGBY.naf
Herman Gumy,530_TENNIS.naf
Herschelle Gibs,655_CRICKET.naf
Herve Thuet,642_CYCLING.naf
Herve Thuet,804_CYCLING.naf
HERZLIYA,1049testa_SOCCER.naf
Hess,175_Clean.naf
Hever Golf Rose,32_HORSE.naf
Hever Golf Rose,33_HORSE.naf
Hide Gerg,1349testb_ALPINE.naf
Hidemichi Tanaki,177_RTRS.naf
Hilary Gush,16_Afghan.naf
Hill,1088testa_SQUASH.naf
HILL,1088testa_SQUASH.naf
Hina,183_Orthodox.naf
Hindu,115_Mother.naf
Hindu,1294testb_Hindu.naf
Hindu-Moslem,1294testb_Hindu.naf
Hindus,1294testb_Hindu.naf
Hindustan Copper,1021testa_Indian.naf
Hindustan Copper Ltd,1021testa_Indian.naf
Hiroya Saitoh,1358testb_SKI.naf
Hisao Horinouchi,1342testb_Japan.naf
Hitleresque,102_Defiant.naf
HIV,911_Italians.naf
HIV-pensioner,911_Italians.naf
HK,1039testa_HK.naf
HK,191_HK.naf
HK,791_PRESS.naf
HK,930_HK.naf
Hla Than,1136testa_Burma.naf
H McCulloch,1280testb_NYMEX.naf
HMG,608_VNU.naf
H. Morris,411_CRICKET.naf
H. Morris,948testa_CRICKET.naf
Hoechst Marion Roussel Inc,615_IPO.naf
HOEK LOOS,774_HOEK.naf
Hoek Loos NV,774_HOEK.naf
Hoey,982testa_Douglas.naf
Holy City of Jerusalem,1046testa_U.N..naf
Homegate Hospitality Inc,1025testa_IPO.naf
Homestake,1238testb_Wall.naf
Homestake Mining Co,1238testb_Wall.naf
Honam,175_Clean.naf
Honda Motor Co Ltd,1340testb_Honda.naf
Honda RV,1340testb_Honda.naf
Hong Bui,308_Internet.naf
Hong Kong-based,1032testa_Pirelli.naf
Hong Kong Central Moneymarkets Unit,122_Ka.naf
Hong Kong Interbank,122_Ka.naf
Hong Kong-listed,1032testa_Pirelli.naf
Hong Kong Newsroom,122_Ka.naf
Hong Kong News Room,233_Companion.naf
Hong Kong Newsroom,786_Liu.naf
Hong Kong Open,1088testa_SQUASH.naf
Hong Kong Open,1089testa_SQUASH.naf
HONG KONG OPEN,1089testa_SQUASH.naf
Hong Kong Open,528_SQUASH.naf
HONG KONG OPEN,528_SQUASH.naf
Hong Kong Open,658_SQUASH.naf
Hong Kong Open,814_SQUASH.naf
HONG KONG OPEN,814_SQUASH.naf
Hong Kong Open,955testa_SQUASH.naf
HONG KONG OPEN,955testa_SQUASH.naf
Hong Kong Standard,1141testa_Hong.naf
HONG OPEN,658_SQUASH.naf
Hope,919_INTERVIEW-T&N.naf
Horii Manabu,1360testb_SPEED.naf
Horinouchi,1342testb_Japan.naf
Hospital No 31,421_SWIMMING.naf
House,296_Clinton.naf
House,484_Gore.naf
House,485_Actor.naf
Housecall,885_Housecall.naf
Housecall Medical Resources Inc,885_Housecall.naf
